1794 2158
0 0
0 0
3738 16090
0 0
0 0
0 0
0 0
208 416
92909050 91808
1958 1312
104 1314
0 0
0 0
1588 208
104 1972
2294 14196
0 0
20034392 20590
214406612 194110
1916 1312
0 0
0 0
0 0
200301958 243166
332173068 147002
62503154 23984
1532 4504
0 0
0 0
0 0
0 0
208 416
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
104 1314
208 104
0 0
0 0
0 0
104 208
0 0
0 0
0 0
0 0
21279772 125478
43095856 98910
640967518 405644
4014 2624
0 0
0 0
312 624
0 0
0 0
0 0
104 1314
0 0
0 0
0 0
0 0
104 208
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
104 1314
0 0
104 1314
0 0
0 0
104 208
0 0
104 208
0 0
0 0
21178 122090
54446 138168
3361298 28402
0 0
0 0
0 0
0 0
312 624
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2883878 75406
208 2628
3959622 77720
492736 6504
2385276 108972
761996 9652
3568 14302
4422584 98942
0 0
662596 106422
0 0
50464 137302
0 0
530456 141730
208 0
25080 89342
821232 69366
0 0
0 0
0 0
0 0
624 1248
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
104 208
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1444 224
3384314 130202
0 0
3241468 199892
6232194 21962
4446 14510
4711154 185732
0 0
1877338 198502
8796 35570
2676836 164820
0 0
3706704 190482
935506 17924
5428 14534
3077828 180232
4446 14510
52836 197144
0 0
0 0
0 0
0 0
624 1248
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
3650 448
67072 134576
0 0
24610 90140
184720 52660
0 0
216484 77910
9348 46122
110470 92712
0 0
216820 145406
37906 21582
0 0
52064 148624
30377500 137850
0 0
16932 91708
3175936 37418
0 0
208 416
0 0
0 0
416 832
1754 1998
0 0
0 0
0 0
0 0
208 208
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
71632 78688
0 0
86998 99020
312 2628
54080 91650
208 1314
75746 107456
416 5256
131600 98156
520 6570
198780 77452
110216 14908
4442 14510
102980 74594
0 0
4462156 93968
1754 1998
0 0
104 208
0 0
520 1040
208 104
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
1444 224
340406 129696
0 0
6535830 156932
0 0
4775752 147354
0 0
1395058 143762
0 0
5723072 156318
0 0
4126702 148504
0 0
6473530 155826
0 0
4990568 179378
312 624
0 0
0 0
0 0
312 624
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
0 0
0 0
1444 224
4370772 101344
0 0
3720532 105080
0 0
5375336 111684
0 0
2044566 204882
0 0
5426514 156800
416 1314
0 0
5579398 152926
393392 12248
5106680 148132
420720 5776
3683226 148264
0 0
1754 1998
0 0
0 0
624 1248
0 0
208 104
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
224 120
14046 134550
0 0
0 0
0 0
0 0
208 416
531590 19462
0 0
4842786 163124
0 0
2056708 253916
104 1972
5503520 157968
0 0
5885154 160740
208 2628
5180162 150510
376688 5464
4288950 156608
3248 2102
104 1836
0 0
12432 131182
520 1040
0 0
288772 2000
379203510 229438
0 0
0 0
0 0
0 0
208 416
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
104 1314
0 0
0 0
0 0
104 208
104 208
0 0
0 0
0 0
451156984 568278
312968608 292808
0 0
0 0
0 0
0 0
1330 1418
281695614 247998
79540840 69744
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
1548 1998
0 0
0 0
0 0
208 104
104 208
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
104 1314
0 0
0 0
104 1314
0 0
104 208
0 0
0 0
104 208
104 1314
0 0
0 0
0 0
0 0
1858 2206
0 0
0 0
0 0
0 0
208 104
39662 54332
10586 14222
104 1772
24138 84856
23772 26592
312 0
0 0
0 0
0 0
624 1248
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
104 208
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
34148 46650
15466 13712
624 6180
0 0
0 0
0 0
0 0
624 1248
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
36756 79458
23452 20412
624 6180
0 0
0 0
0 0
0 0
624 1248
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
32942 122850
23604 20412
624 6180
1754 1998
0 0
0 0
0 0
624 1248
208 104
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
224 120
13838 60680
0 0
0 0
0 0
0 0
208 416
0 0
0 0
0 0
0 0
0 0
0 0
0 0
41454 42458
1868 6284
0 0
0 0
0 0
0 0
2378 3246
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
1812 2198
0 0
0 0
0 0
0 0
104 208
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3352 3938
0 0
0 0
0 0
0 0
104 208
0 0
0 0
0 0
0 0
1794 328
15906 112246
436 2180
0 0
25430 28814
17316 19892
0 0
0 0
0 0
0 0
624 1248
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6352 11382
0 0
0 0
0 0
0 0
104 208
0 0
0 0
0 0
0 0
0 0
0 0
34108 73768
5672 9686
1754 1998
0 0
0 0
8346 11922
624 1248
0 0
6128 10992
0 0
104 208
0 0
2436 0
1806 16246
0 0
0 0
0 0
0 0
104 208
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
24462 43438
6932 11858
20910 49938
1694 5254
23254 55588
3572 9312
0 0
0 0
0 0
0 0
28022 74790
1956 7318
20780 66522
7176 11850
20656 60226
4278 8448
104 1876
0 0
0 0
0 0
520 1040
24538 57332
416 3090
23610 54428
416 4120
20246 59666
416 3090
0 0
208 416
0 0
104 208
312 624
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1754 1998
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
224 120
9724 42280
0 0
0 0
0 0
0 0
208 416
0 0
0 0
0 0
0 0
1708 224
104 1974
0 0
0 0
0 0
0 0
